customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
210,37,50.63009968875375,3457.46239931692,Two year,Electronic check,DSL,Yes,No internet service,Yes,No,1,No,No,Yes,No,0
211,32,52.61078525125735,1212.1488860966329,One year,Credit card,DSL,Yes,No internet service,No,Yes,1,No,No,Yes,Yes,0
212,9,27.091595948797924,4154.584719562027,One year,Electronic check,DSL,No,Yes,No internet service,Yes,0,No,No,Yes,Yes,0
213,19,54.97960618075919,4738.715112272004,Two year,Electronic check,DSL,No,No,Yes,No,0,No,No,No,No phone service,0
214,48,106.24965074015853,3864.2662390952273,Two year,Electronic check,No,Yes,No,No internet service,Yes,1,No,No,No,No,0
215,3,43.3072811890835,2673.0879471872922,One year,Credit card,DSL,No,Yes,No internet service,No,1,Yes,No,No,No,0
216,20,89.51874662100657,5801.023499588713,One year,Credit card,DSL,Yes,Yes,No,No,1,Yes,No,No,No,0
217,24,82.96283449385926,689.8269926972702,Two year,Electronic check,Fiber optic,Yes,No,No internet service,Yes,1,Yes,No,Yes,No phone service,0
218,54,106.34846083691153,7324.078921056974,One year,Credit card,Fiber optic,Yes,No internet service,Yes,Yes,0,Yes,Yes,Yes,No,0
219,33,33.22879476510382,263.08317241176695,Month-to-month,Electronic check,DSL,No,Yes,No,No,1,No,Yes,Yes,No,0
220,24,117.75899603450432,7702.566054162396,Two year,Credit card,DSL,No internet service,Yes,No internet service,No,0,Yes,Yes,No,Yes,0
221,36,78.26286460403655,3752.6092473838335,Two year,Mailed check,DSL,No,Yes,Yes,Yes,1,Yes,Yes,No,Yes,0
222,38,119.54741523468144,3360.092557627975,One year,Credit card,Fiber optic,No internet service,No,No internet service,No,1,Yes,Yes,No,No,0
223,25,111.15147258658509,2125.9077379591863,Month-to-month,Credit card,Fiber optic,No,No,No internet service,Yes,0,Yes,Yes,No,No,1
224,18,42.15172721131058,179.56196517503702,One year,Credit card,DSL,No internet service,No,No,No,0,Yes,No,No,Yes,0
225,66,25.61620099033131,2270.843088932218,Month-to-month,Electronic check,Fiber optic,No internet service,No,No,No,1,No,No,Yes,No phone service,0
226,54,45.563909379536156,964.2594111366382,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,1,Yes,Yes,No,Yes,0
227,35,72.75636489994199,5312.584657277818,Two year,Mailed check,DSL,No,No internet service,No,No,0,No,Yes,No,No,0
228,61,37.159636706519,2620.6922813337374,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,Yes,Yes,1,No,No,No,No phone service,0
229,41,36.74597445179885,6160.716694388926,Two year,Bank transfer,DSL,Yes,No,No internet service,No,0,No,No,Yes,No,0
230,33,66.25935471051531,1734.6378800343239,Month-to-month,Mailed check,No,No internet service,No,No,Yes,0,No,No,No,No,0
231,68,23.326797116935843,7211.855373713665,Two year,Electronic check,No,No internet service,No,Yes,No,1,Yes,No,No,No,0
232,33,32.188808253227045,4231.553969336077,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,1,No,Yes,Yes,No phone service,0
233,14,61.58613394079475,1004.5989521049531,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,Yes,0,No,Yes,Yes,No,0
234,21,26.312990920796647,3266.6773616624837,Month-to-month,Credit card,No,Yes,No,No,Yes,0,No,No,Yes,No phone service,0
235,48,59.67550564555293,1733.4081401511169,One year,Mailed check,Fiber optic,Yes,No,No internet service,Yes,0,Yes,Yes,No,Yes,0
236,20,67.40062659484451,1677.5148667286155,Month-to-month,Bank transfer,DSL,No,Yes,No internet service,Yes,0,No,Yes,No,No phone service,0
237,8,65.12666140731145,4100.320927452451,Month-to-month,Credit card,No,No internet service,Yes,Yes,Yes,0,Yes,No,No,No,1
238,7,106.91748574030873,5407.946923527344,Two year,Electronic check,Fiber optic,No internet service,Yes,No,No,0,Yes,No,No,No,1
239,67,73.00624550517324,7301.7838234770825,Month-to-month,Bank transfer,No,Yes,Yes,No,Yes,1,No,No,Yes,Yes,1
240,17,66.79804624780434,4067.079885032862,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,1,No,No,Yes,Yes,0
241,33,61.07092453916662,7730.1263229608085,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,No,0,No,Yes,Yes,Yes,0
242,48,101.76233783044862,7538.915331379613,One year,Credit card,DSL,No internet service,No,No internet service,Yes,1,No,No,Yes,No phone service,0
243,59,109.50566039998331,6933.993986876447,Two year,Bank transfer,Fiber optic,No internet service,Yes,Yes,No,0,Yes,No,No,No phone service,0
244,22,105.32424691971175,4049.8203932031065,Two year,Bank transfer,Fiber optic,Yes,No,No,No,0,No,Yes,Yes,No phone service,0
245,30,87.35465781313908,1213.14115513507,Month-to-month,Mailed check,No,Yes,Yes,No internet service,Yes,0,Yes,No,No,No phone service,1
246,38,33.73617459686742,1821.4453115415408,Month-to-month,Electronic check,DSL,No internet service,Yes,No,Yes,1,Yes,No,No,Yes,0
247,51,47.68699694920122,5216.593021424607,One year,Credit card,Fiber optic,No internet service,Yes,No,Yes,1,Yes,Yes,Yes,No,0
248,54,24.606306368197743,3431.8643442451494,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,0,Yes,No,No,No,0
249,8,113.08240749901141,1259.7328908565717,Two year,Electronic check,DSL,No,No,No internet service,No,0,No,No,No,No phone service,1
250,27,86.07985296909104,3884.0520757505524,Two year,Electronic check,Fiber optic,No,No,Yes,Yes,1,Yes,Yes,No,Yes,0
251,27,94.63628843132415,237.7013094661628,One year,Mailed check,No,No internet service,No,Yes,Yes,1,Yes,No,Yes,Yes,0
252,21,51.15717395822289,5897.773430106787,One year,Electronic check,DSL,No internet service,No internet service,Yes,Yes,0,No,No,No,Yes,0
253,30,104.56535222773424,681.2922264685578,Two year,Credit card,DSL,No internet service,Yes,No internet service,No,0,No,Yes,No,No,0
254,28,45.960328370847854,5069.99759730574,One year,Mailed check,DSL,Yes,Yes,No internet service,No,1,No,Yes,No,No,0
255,64,20.16437571124497,6364.781430242236,Month-to-month,Bank transfer,DSL,No internet service,No,No,Yes,1,No,No,Yes,No phone service,0
256,69,57.641496252069395,1147.8866081863277,Month-to-month,Credit card,Fiber optic,No internet service,No,No internet service,Yes,0,Yes,No,No,No,0
257,61,77.07614809590734,4197.245656261499,One year,Credit card,Fiber optic,No internet service,No internet service,Yes,Yes,0,Yes,No,No,Yes,0
258,48,67.87048579655226,6254.63336343981,Two year,Credit card,DSL,No,Yes,No internet service,No,0,Yes,No,No,No,0
259,19,106.2076142576597,2159.004292580311,One year,Mailed check,DSL,No internet service,Yes,No,No,0,Yes,Yes,Yes,No,0
260,4,30.540528595616692,1387.0410847127907,Two year,Electronic check,Fiber optic,No internet service,No,Yes,No,0,Yes,Yes,Yes,No,0
261,35,75.38234406337256,2760.870976642909,One year,Credit card,No,Yes,No,No,No,0,Yes,Yes,Yes,No phone service,0
262,64,71.29793498209074,4482.123495008195,One year,Electronic check,DSL,No,No internet service,No internet service,Yes,1,No,No,No,No,0
263,49,48.1392982172163,4644.708799352525,One year,Electronic check,Fiber optic,Yes,Yes,No,No,1,No,Yes,No,No phone service,0
264,17,102.22281125770105,1133.9230343157274,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No,Yes,1,Yes,No,No,No,1
265,44,95.28486558822063,3714.793896624376,Month-to-month,Electronic check,No,No internet service,Yes,No internet service,Yes,0,Yes,No,No,No phone service,1
266,30,93.2859187331831,2219.429344761954,Two year,Mailed check,Fiber optic,No internet service,No,No,Yes,0,Yes,Yes,No,Yes,0
267,46,107.6192478269556,6751.991322713111,One year,Mailed check,DSL,No internet service,No internet service,No internet service,Yes,1,Yes,Yes,Yes,Yes,0
268,6,92.27846006215212,2577.243543305843,Month-to-month,Bank transfer,Fiber optic,No internet service,No,Yes,No,1,Yes,Yes,Yes,Yes,1
269,37,43.18412917147265,6725.765743817491,One year,Electronic check,DSL,Yes,Yes,No,Yes,0,No,No,No,No phone service,0
270,24,90.5562711649691,3485.6604395541576,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,No,1,No,Yes,Yes,Yes,0
271,46,50.77028133898438,5840.027550028981,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No internet service,No,1,No,No,Yes,No phone service,0
272,53,44.21746503474706,4129.475805498735,Two year,Mailed check,DSL,No,No,No internet service,No,0,Yes,Yes,No,No phone service,0
273,60,27.30035928996273,5013.504730634714,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,Yes,1,Yes,No,No,No phone service,0
274,63,94.40285803476768,3223.3164358049266,One year,Bank transfer,DSL,No internet service,Yes,No,Yes,1,No,Yes,Yes,Yes,0
275,32,91.10009619498112,6168.833465679177,Two year,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,Yes,1,Yes,No,Yes,No phone service,0
276,33,43.44994776740938,3458.9961302319007,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No internet service,Yes,0,Yes,No,No,No,0
277,67,94.93790167241559,3713.947008027993,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,Yes,0,Yes,Yes,No,Yes,1
278,18,111.78408830935531,4189.661479024562,One year,Electronic check,DSL,No internet service,No internet service,Yes,No,1,Yes,No,No,No,0
279,25,30.802895749157926,6671.41053524927,Two year,Electronic check,Fiber optic,No internet service,Yes,No,Yes,1,No,Yes,Yes,Yes,0
280,54,43.263663838677495,5309.093535951572,Two year,Credit card,No,Yes,No,No,No,0,Yes,No,Yes,No phone service,0
281,58,95.02607940873155,2858.367053869423,Two year,Bank transfer,DSL,Yes,No,No,No,0,No,Yes,No,No phone service,0
282,67,47.450667350707825,5395.525108454188,One year,Bank transfer,No,Yes,No,No,No,0,Yes,Yes,No,No phone service,0
283,46,82.46639742837168,5175.16992676776,Month-to-month,Electronic check,No,No,Yes,No,No,0,No,No,No,Yes,1
284,24,28.116422446371452,7455.052279449665,Month-to-month,Mailed check,No,No internet service,No internet service,No,Yes,0,No,Yes,No,Yes,0
285,32,65.22024791035388,6747.189844600265,Two year,Credit card,No,No,No,No,Yes,1,Yes,No,No,No phone service,0
286,47,93.9091421992953,5214.83069763486,Month-to-month,Credit card,Fiber optic,No,Yes,No,Yes,0,No,No,Yes,Yes,1
287,23,88.65139430432525,2797.9061744039445,Two year,Mailed check,No,No,No internet service,Yes,No,1,No,Yes,Yes,No,0
288,66,101.50721006758069,6258.653946004029,One year,Electronic check,DSL,Yes,No,No internet service,No,1,No,Yes,No,No phone service,0
289,27,107.74521266031688,4644.145515196127,One year,Credit card,No,No internet service,No internet service,No internet service,No,0,No,No,No,No,0
290,2,97.31835012587582,7883.632905997123,One year,Credit card,No,No internet service,No internet service,No,No,0,No,No,No,No,1
291,17,87.15877429389259,2055.2984157014516,Two year,Bank transfer,No,No,No internet service,No internet service,No,0,Yes,No,Yes,Yes,0
292,33,23.172249181603114,729.281143354007,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,1,No,No,No,No,0
293,9,73.4966673409444,652.1453139147867,One year,Electronic check,No,No,No,Yes,Yes,0,Yes,No,Yes,No phone service,1
294,43,23.76977249148528,5156.240067978275,Two year,Electronic check,No,No,No,No,No,1,No,Yes,Yes,No,0
295,48,100.80678171160226,7520.1558084010385,Two year,Bank transfer,No,No internet service,No,Yes,Yes,0,No,Yes,No,Yes,0
296,39,52.07245244599576,115.26212290289098,One year,Bank transfer,DSL,Yes,Yes,Yes,Yes,1,Yes,No,No,Yes,0
297,42,76.2429374117921,5833.591270966442,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,Yes,1,No,No,No,No phone service,0
298,26,47.94453073189026,5290.814942010269,One year,Mailed check,Fiber optic,No,Yes,No,No,0,No,No,No,No phone service,0
299,50,98.25001443802935,5885.20311853378,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,Yes,0,No,Yes,No,No phone service,1
300,25,108.65025266419025,2907.702713422451,Month-to-month,Electronic check,DSL,No,No internet service,No,Yes,1,Yes,Yes,Yes,No phone service,1
301,24,59.8642494213064,6581.9219127970555,Two year,Electronic check,No,Yes,Yes,Yes,No,1,Yes,Yes,Yes,No phone service,0
302,13,106.2922393510989,453.18475820900943,One year,Mailed check,DSL,No internet service,Yes,Yes,Yes,0,No,No,No,No,0
303,60,46.70750074563324,6067.905694914018,One year,Bank transfer,Fiber optic,No internet service,Yes,No internet service,Yes,1,Yes,Yes,No,No,0
304,7,73.46609230755239,2209.868336657793,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No,No,1,No,Yes,No,Yes,1
305,57,105.8761429838704,3867.018421378765,One year,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,No,0,Yes,Yes,No,No,0
306,36,52.588134261579036,6598.826545302042,Two year,Electronic check,DSL,No internet service,Yes,Yes,No,0,Yes,Yes,No,No phone service,0
307,45,115.40422650780857,2243.7363780099827,One year,Mailed check,Fiber optic,Yes,No internet service,No internet service,Yes,1,Yes,No,Yes,No phone service,0
308,20,32.187950178138365,1563.1393419867586,Month-to-month,Credit card,No,Yes,Yes,Yes,Yes,1,No,No,Yes,Yes,0
309,65,21.827506972350623,5482.3741642482855,Two year,Credit card,DSL,No internet service,No,No internet service,No,0,Yes,Yes,Yes,No phone service,0
310,8,110.41353525781906,4313.819642903756,Two year,Credit card,No,No,Yes,No internet service,Yes,0,No,Yes,Yes,Yes,1
311,16,26.864866614787225,4163.790563094857,One year,Credit card,Fiber optic,No,Yes,No,No,0,Yes,No,No,No,0
312,14,119.18891959474917,2128.479172749514,Two year,Mailed check,Fiber optic,No internet service,No,No,No,1,No,No,No,No,0
313,15,115.1396861979106,375.5544159782185,One year,Electronic check,DSL,No internet service,No internet service,No internet service,No,0,No,Yes,No,No,0
314,66,33.70209100363206,3341.126192820563,One year,Credit card,No,Yes,Yes,No internet service,Yes,1,Yes,Yes,Yes,Yes,0
315,32,73.75846256925658,941.819895695367,Month-to-month,Credit card,DSL,Yes,Yes,No,Yes,0,Yes,Yes,Yes,No phone service,1
316,63,38.49202974671444,7257.314290128697,Two year,Electronic check,No,No internet service,No,Yes,Yes,0,No,No,No,Yes,0
317,51,62.81551730301199,425.8775554266711,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,No,1,No,Yes,Yes,No,0
318,25,26.14251292598327,3510.0417480566134,One year,Credit card,DSL,No,No,Yes,No,0,Yes,No,No,Yes,0
319,58,42.39245877965895,512.7401112365402,One year,Credit card,DSL,Yes,Yes,Yes,Yes,1,Yes,Yes,No,No phone service,0
320,63,56.32727963988995,854.796609061654,Two year,Bank transfer,No,No internet service,No internet service,No internet service,Yes,0,No,Yes,No,Yes,0
321,62,63.864750024605485,5305.046668683974,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,0,No,No,No,No,0
322,22,117.74962582088932,5212.1789616953465,Two year,Electronic check,Fiber optic,No internet service,No,No internet service,No,0,No,Yes,Yes,No phone service,0
323,58,100.78656456839812,361.11233954757427,One year,Credit card,No,No internet service,Yes,No internet service,No,0,No,Yes,No,No,0
324,58,93.74099443119462,108.93865345487454,Two year,Electronic check,No,No internet service,No,Yes,Yes,0,Yes,Yes,No,No phone service,0
325,49,73.70413147419742,722.6628102179936,One year,Bank transfer,No,No internet service,No,Yes,Yes,1,Yes,Yes,No,No phone service,0
326,52,103.99977606043434,6127.691291924343,Two year,Mailed check,No,No,No internet service,Yes,Yes,1,Yes,Yes,No,No,0
327,42,53.93228356557111,4718.154134736907,Two year,Bank transfer,No,No internet service,No,No,Yes,1,Yes,No,No,No,0
328,70,90.8899112773316,401.1341369890837,One year,Bank transfer,Fiber optic,No,No internet service,No internet service,No,0,Yes,Yes,Yes,No,0
329,15,119.37839753781721,3955.9664253953356,Two year,Mailed check,Fiber optic,No,No internet service,Yes,Yes,0,Yes,No,No,Yes,0
330,54,51.46289089351988,5725.031920730165,One year,Bank transfer,DSL,No internet service,No internet service,No,Yes,0,No,No,No,No,0
331,60,87.40175348839674,6964.71601734637,Two year,Credit card,Fiber optic,Yes,No internet service,No internet service,No,0,Yes,No,Yes,No phone service,0
332,8,104.43148641523824,7478.888276206183,Two year,Credit card,No,Yes,No internet service,No internet service,No,1,No,No,No,Yes,1
333,53,111.58075833506723,2686.7804473371266,Two year,Electronic check,Fiber optic,No internet service,No,No internet service,Yes,1,Yes,Yes,No,Yes,0
334,60,91.79326909401018,1173.076184464799,Two year,Electronic check,Fiber optic,No internet service,No,Yes,No,0,Yes,No,No,Yes,0
335,5,48.360792341713626,1971.714773778435,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,Yes,1,No,No,No,Yes,1
336,68,52.62821515689465,6231.754787117768,One year,Credit card,DSL,Yes,No,No internet service,Yes,0,Yes,No,No,Yes,0
337,6,22.075803212396423,7774.725298834254,Month-to-month,Credit card,DSL,Yes,No internet service,No internet service,Yes,0,No,No,No,Yes,1
338,47,96.08859776715097,3784.5095771470064,Two year,Mailed check,No,No internet service,No,No,No,0,No,No,No,No,0
339,55,24.27396060619514,2512.290387027539,Two year,Electronic check,No,Yes,No internet service,No,Yes,1,No,No,Yes,No phone service,0
340,40,106.46523546027457,3490.605597484272,One year,Credit card,DSL,No,Yes,No internet service,Yes,0,Yes,No,No,No,0
341,52,31.86606144745388,2508.023842696546,One year,Bank transfer,Fiber optic,Yes,Yes,No,No,1,No,Yes,No,No phone service,0
342,16,37.187651213592424,2126.251433336519,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,No,1,No,Yes,No,Yes,0
343,13,67.65264708322373,4790.630944016719,One year,Electronic check,DSL,No internet service,No,No,No,0,No,Yes,Yes,No,0
344,30,93.78804151687423,224.31424495100077,Two year,Bank transfer,No,No,No internet service,No internet service,Yes,1,No,No,No,No,0
345,19,33.90022051990777,2150.4627644534066,One year,Electronic check,Fiber optic,No internet service,No,Yes,Yes,0,No,Yes,No,No,0
346,17,64.00710750664985,5324.918414975414,Month-to-month,Credit card,No,Yes,No internet service,No internet service,Yes,1,Yes,No,No,No phone service,0
347,63,68.28512744101047,353.2953008237597,One year,Credit card,Fiber optic,No,No internet service,Yes,Yes,0,Yes,Yes,Yes,Yes,0
348,19,41.22856416685913,757.2943504205864,One year,Credit card,No,No internet service,No,No internet service,Yes,0,Yes,Yes,No,Yes,0
349,58,31.555837668063173,2417.8295438077,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,0,No,Yes,Yes,Yes,0
350,55,103.64209229856395,7034.657909010981,Month-to-month,Bank transfer,No,No,No internet service,No,No,0,Yes,Yes,Yes,No phone service,1
